id,startNode,endNode,duration,type,length,name,ref
22488,24367,11306,3.358115,2,46.640493,Boulevard Charles de Gaulle,D 191
22489,26375,29216,306.819919,2,4261.387766,,D 40
22490,27756,9265,2.486026,2,34.528135,,
22491,28283,29509,2.182658,2,30.314701,Avenue du Général de Gaulle,D 934
22492,1673,1672,5.476975,3,76.069099,Rue Notre-Dame de Lorette,
22493,29884,25569,39.789244,2,552.628395,,
22494,30086,18849,160.863311,2,2234.212658,,
22495,338,1635,4.787701,2,66.495841,Rue Jacques Duclos,D 44
22496,2265,2413,26.608528,0,369.562893,,
22497,7035,23493,7.167431,2,99.547656,Avenue des Loges,
22498,12510,12509,1.814226,2,25.197580,Boulevard Jean-Jaurès,D 410
22499,17977,11703,24.430285,2,339.309514,Rue Gagnée,
22500,21743,19187,6.738729,2,93.593459,,D 82
22501,24732,27802,1.900245,2,26.392291,,
22502,26229,18425,58.176362,2,808.005032,,
22503,9718,9713,66.882533,2,928.924066,Avenue Henri Barbusse,D 115
22504,14286,14282,3.878684,2,53.870617,Avenue du Général Leclerc,D 21
22505,19363,17856,119.083200,2,1653.933327,Avenue Charles Floquet,D 50e
22506,19877,21911,27.570544,2,382.924218,,
22507,20987,20972,260.727738,2,3621.218588,Rue de la Fontaine,C 7
22508,21110,27508,0.339324,2,4.712830,Rond-Point des Rattraits,
22509,21511,21512,14.339220,2,199.155833,Route de Rennemoulin,D 161
22510,27631,10365,5.199018,2,72.208585,,D 403
22511,32108,20965,0.115226,2,1.600356,,
22512,7290,18448,6.655939,2,92.443597,Rue du Pré-Saint-Gervais,D 20
22513,8626,8628,16.291015,2,226.264094,,R12
22514,23617,23620,1.611838,2,22.386637,,
22515,29360,28702,216.191514,2,3002.659914,,D 176
22516,2955,2919,2.377778,3,33.024690,Carrefour Stalingrad,D 150
22517,5218,5307,85.743873,7,1190.887130,Avenue Jean Jaurès,N 186
22518,32483,32490,15.071462,2,209.325865,Rue de Meaux,D 44
22519,10165,29345,5.407538,2,75.104701,Avenue de la Villedieu,
22520,17773,19703,2.808836,2,39.011606,Boulevard du Bel Air,D 508
22521,22728,4216,3.194140,2,44.363055,,
22522,26268,9985,7.763820,2,107.830827,,D 28
22523,28920,28918,2.161402,2,30.019470,,
22524,32411,25117,1.836154,0,25.502144,,
22525,5814,5818,13.045204,0,181.183394,,A 15
22526,8234,8240,2.580763,2,35.843924,Place François Mitterrand,
22527,17705,17706,3.094711,2,42.982102,Avenue Charles de Gaulle,D 902
22528,20951,32475,49.241038,2,683.903304,Rue de Montgeron,
22529,26245,30190,9.782547,2,135.868703,Avenue de la Drionne,D 321
22530,26661,4387,4.833120,2,67.126668,Avenue Victor Cresson,D 989
22531,24438,16309,1.443281,2,20.045563,,
22532,25653,25654,3.361501,2,46.687508,Rue Jean Jaurès,
22533,27781,27779,12.745090,2,177.015134,,D 906
22534,30903,144,1.041412,2,14.464062,,
22535,3417,3408,69.325970,7,962.860694,Boulevard John Fitzgerald Kennedy,N 7
22536,14770,14774,1.671826,2,23.219812,,
22537,21331,18713,34.973707,2,485.745929,Rue de Servolles,D 99E
22538,23028,23033,8.647211,2,120.100154,Rond-Point des Sangliers,
22539,21470,21473,6.180275,2,85.837148,Avenue du Général Leclerc,D 33
22540,31629,10472,51.673621,2,717.689185,Avenue du Maréchal Leclerc,D 22
22541,11053,25965,48.031111,2,667.098764,Avenue le Foll,D 136
22542,11208,11243,81.767085,2,1135.653961,,D 26
22543,14116,13054,53.018358,2,736.366077,Route de Farcheville,D 145
22544,25572,7266,25.458684,2,353.592838,Rue de Milly,D 948
22545,21661,21665,5.156245,2,71.614518,,
22546,25511,15948,1.370112,2,19.029339,,
22547,6472,6463,2.038266,2,28.309246,Place Ianchelevici,
22548,7336,8113,49.013549,2,680.743734,Rue Gabriel Péri,
22549,11820,23878,1.328564,2,18.452271,,
22550,14074,14077,24.491844,2,340.164506,Route de la Roche,D 116D
22551,29666,29365,2.413543,2,33.521424,,
22552,32625,12655,1.082503,2,15.034769,Rue du 21 Août,D 207a
22553,15194,12951,1.123086,2,15.598414,,
22554,22002,16023,17.779325,0,246.935068,,
22555,29530,492,3.332698,2,46.287469,,
22556,17032,17028,2.199992,2,30.555443,,
22557,21258,24036,56.801546,2,788.910359,,
22558,21320,16032,1.359926,2,18.887855,,
22559,25731,22740,156.612489,2,2175.173461,Rue de Montmorency,D 44
22560,27419,12277,77.649995,2,1078.472147,Route de Coulommiers,D 402
22561,8659,8597,12.532542,2,174.063086,Boulevard d'Osny,
22562,9055,9133,1.935898,2,26.887474,,
22563,22324,26505,47.589476,2,660.964947,Boulevard Aristide Briand,
22564,27753,9284,1.266964,2,17.596723,,
22565,404,402,2.099730,2,29.162912,,
22566,8931,28370,108.214672,2,1502.981559,,
22567,12720,26006,1.495104,2,20.765339,Rue du Général Schweisguth,D 48
22568,15677,155,6.853344,3,95.185336,,
22569,1223,1225,34.055940,3,472.999165,Rue des Saints-Pères,
22570,3086,3070,4.325005,2,60.069513,Rond-Point de la Luzemière,
22571,4110,14656,3.914481,7,54.367793,Avenue de la Division Leclerc,N 186
22572,4129,4122,28.991596,7,402.661062,Avenue de la Division Leclerc,N 186
22573,9297,8297,1.896826,2,26.344807,,
22574,20535,10743,6.521632,2,90.578225,Boulevard de Valmy,D 13
22575,21591,21585,1.181313,2,16.407120,,
22576,25163,29396,71.829084,2,997.626165,Avenue Roger Hennequin,
22577,18338,10538,19.103715,2,265.329375,,D 316
22578,4586,19637,2.048019,2,28.444713,,
22579,4860,11196,13.969414,3,194.019641,Boulevard Haussmann,
22580,10599,10596,13.171158,2,182.932753,,D 225A
22581,5915,26190,65.304783,2,907.010876,Rocade Nord,D 837
22582,10057,10053,23.554556,2,327.146617,,
22583,12493,12468,25.126729,2,348.982353,,D 145
22584,17603,17605,2.539962,2,35.277248,Rond-Point de la Garenne,
22585,21086,19133,0.756011,2,10.500152,,
22586,24911,24965,133.804757,2,1858.399410,Grande Rue,D 49
22587,11332,22760,1.108144,0,15.390892,,
22588,18359,6249,0.535131,2,7.432369,Route Ronde,D 301
22589,21198,4823,1.971414,2,27.380746,,
22590,25308,20269,12.534539,2,174.090825,Avenue des Puits,D 173
22591,18848,18850,5.297629,2,73.578184,,D 14
22592,4652,988,2.678412,2,37.200173,Route de Versailles,
22593,9065,30641,5.164324,2,71.726718,,D 406
22594,12385,25612,9.253214,2,128.516854,,D 31
22595,13488,23765,1.844352,2,25.616007,,
22596,26565,7289,23.635991,2,328.277660,,
22597,32375,32374,3.972593,2,55.174901,,
22598,13151,13157,2.650364,2,36.810605,,
22599,20963,1422,25.166295,3,349.531872,Rue du Faubourg Saint-Martin,
22600,30839,30850,0.945180,0,13.127505,,
22601,6916,6921,3.549216,2,49.294672,Rond-Point des Cités Amies,
22602,14383,14376,2.163829,2,30.053180,,
22603,25572,6927,6.358820,2,88.316944,Rue de Milly,D 948
22604,4596,5930,4.600565,2,63.896737,,
22605,4974,4953,6.433806,2,89.358418,Avenue du Rû de Gironde,D 102
22606,4998,5799,9.399750,2,130.552078,Avenue de la Division Leclerc,D 920
22607,14786,25438,3.157173,2,43.849621,,
22608,23463,23441,51.933955,2,721.304933,Rue Courtanesse,
22609,30822,30821,0.742953,2,10.318789,,
22610,31204,9772,176.596568,2,2452.730117,Route de Bazoches à Montfort,D 23
22611,17579,17575,0.791571,2,10.994048,,
22612,19706,17773,5.987497,0,83.159684,,
22613,21682,21685,6.230406,2,86.533416,,D 82
22614,22956,13355,1.819129,2,25.265678,Place Gaston Monerville,
22615,23871,25570,155.694668,2,2162.425946,Grande Rue,D 20e
22616,28659,28660,1.875728,2,26.051779,,
22617,4959,21238,6.024695,2,83.676317,Avenue du Rû de Gironde,D 102
22618,23754,23753,1.341885,3,18.637289,Boulevard du Montparnasse,
22619,26328,14239,1.717419,2,23.853039,Rue de Soisy,
22620,563,28046,0.991208,2,13.766783,,
22621,9176,15159,2.306609,2,32.036242,,
22622,14031,23104,17.725018,2,246.180809,Avenue de Verdun,D 118
22623,17569,13320,1.362970,2,18.930139,Rue du 18 Juin 1940,D 909
22624,22172,17900,1.416457,2,19.673013,,
22625,24593,24589,44.728967,2,621.235651,Avenue Jean Jaurès,
22626,26807,26806,5.079470,2,70.548197,,D 838
22627,32277,32274,3.058558,2,42.479979,Rue Victor Hugo,
22628,5414,29395,42.620511,2,591.951537,Rue Enrico Fermi,
22629,8809,8817,3.518027,2,48.861479,,
22630,8944,8945,18.524916,0,257.290505,,
22631,10415,23689,1.245748,2,17.302052,,
22632,13099,14663,0.896635,2,12.453263,,
22633,19219,14749,14.193511,0,197.132092,,D 1
22634,7017,25643,1.059657,2,14.717464,,
22635,8987,8972,1.222248,2,16.975665,,
22636,25246,12643,4.757902,2,66.081971,Rue de Mongeroult,
22637,445,5803,68.360869,2,949.456510,Route de Saclay,D 36
22638,5609,3855,210.541786,7,2924.191467,Route Nationale de Paris à Toulouse,N 20
22639,13567,13578,7.587808,2,105.386216,,
22640,14302,14962,6.489966,2,90.138410,Rue Sadi Carnot,D 17
22641,24893,24887,130.843422,2,1817.269746,,D 78
22642,30052,8087,8.259220,2,114.711388,Boulevard du Ru de Nesles,D 370
22643,32623,32622,9.413401,2,130.741678,,
22644,18425,26229,58.176362,2,808.005032,,
22645,19916,32380,88.449902,2,1228.470859,Avenue de la Maladrerie,D 30
22646,26047,18070,65.215839,2,905.775535,,
22647,28453,7644,3.059940,2,42.499162,,
22648,28883,28878,1.578525,2,21.923963,,
22649,29505,4869,6.315723,3,87.718370,Place de Skanderberg,
22650,1079,1103,17.310613,0,240.425185,,
22651,4399,24601,1.395167,3,19.377320,Rue Linné,
22652,16508,24294,2.567250,2,35.656251,Rue Pierre Sémard,D 101
22653,24692,4455,1.898817,2,26.372463,Rond-Point du 18 Juin,
22654,6710,6712,61.805968,7,858.416227,Voie Rapide d'Évry,N 7
22655,7512,7517,2.460573,2,34.174630,,
22656,13610,19849,4.933394,0,68.519358,,D 14
22657,20048,20975,14.557578,2,202.188581,,
22658,22957,22959,0.542993,2,7.541566,,
22659,23373,831,15.323629,3,212.828187,Avenue de Saint-Mandé,
22660,20142,12380,4.216391,2,58.560980,Boulevard Chamblain,
22661,20584,31191,25.381794,2,352.524923,,D 103
22662,24239,24237,22.170281,2,307.920576,Rue du Château d'Eau,D 57
22663,26452,26438,6.577045,2,91.347845,Route de Bullion,D 132
22664,12571,20643,30.070579,2,417.646924,,D 915
22665,12847,12846,0.283839,2,3.942210,Rue Macheret,
22666,13566,13555,8.216631,2,114.119879,,D 605
22667,15032,9198,13.360246,2,185.558969,,D 43
22668,2453,19746,19.618559,2,272.479985,,
22669,14842,14843,2.367156,2,32.877173,Avenue de la République,
22670,28631,28630,0.503980,2,6.999723,,
22671,29920,11012,13.852866,2,192.400916,,
22672,21065,9001,36.753580,2,510.466394,,D 603
22673,21601,25659,34.139312,2,474.157112,,D 169
22674,1799,6669,4.780372,2,66.394056,,
22675,17054,17115,37.558180,2,521.641394,Avenue du Maréchal de Lattre de Tassigny,
22676,26226,19529,31.731322,7,440.712802,,N 184
22677,28781,31698,2.079439,2,28.881092,Rue Anatole France,D 40
22678,31658,31656,1.210263,2,16.809211,,
22679,7480,6518,41.463968,2,575.888439,Voie des Laitières,
22680,11687,11594,19.839911,2,275.554316,Rue Albert Dhalenne,
22681,12230,12585,103.453933,2,1436.860183,,
22682,12376,12379,31.298608,2,434.702885,Pont de la Pénétrante,D 606
22683,24531,24532,0.840893,2,11.679063,,
22684,15561,15564,5.990079,2,83.195542,,
22685,15647,15653,2.908563,2,40.396703,,
22686,22452,22457,0.655513,2,9.104344,,
22687,26731,26732,2.196932,2,30.512938,,
22688,2554,2552,3.421460,2,47.520281,,D 133
22689,11812,11811,1.804074,2,25.056587,Avenue Émile Cossonneau,
22690,18433,22146,1.661121,2,23.071124,,
22691,25807,25808,101.957775,2,1416.080212,,D 71
22692,28070,27995,2.678793,2,37.205460,Place Nelson Mandela,
22693,17347,17346,3.291602,2,45.716691,,
22694,19224,19222,1.744403,2,24.227814,Rond Point Europarc,
22695,2004,24399,9.660626,3,134.175355,Route de Suresnes,
22696,7808,7842,1.427581,2,19.827521,,D 8
22697,15757,15770,1.450542,2,20.146412,Rond-Point des Vignes,
22698,21522,8331,45.125182,2,626.738642,Rue Saint-Stenay,
22699,23303,7579,3.664935,2,50.901878,,
22700,25460,12008,17.222652,2,239.203496,Boulevard Antoine Giroust,
22701,25642,25574,125.058829,2,1736.928185,Route de la Gare,D 115
22702,203,2694,4.071217,2,56.544687,Route de Massy,D 120
22703,19636,26951,4.097885,2,56.915068,,N 370
22704,22195,22189,1.581107,2,21.959825,,
22705,23551,20519,23.495138,2,326.321356,,D 70
22706,23873,14440,4.540764,2,63.066167,,D 21
22707,26278,25981,61.554583,2,854.924765,Avenue de la Division Leclerc,D 10
22708,26800,26801,3.647295,2,50.656872,,
22709,27867,27866,0.342519,2,4.757215,,
22710,29675,29670,35.462492,2,492.534606,Boulevard Jean Jaurès,
22711,5919,5950,28.073795,2,389.913824,Rue Paul Maintenant,
22712,13404,27610,0.589899,2,8.193036,,
22713,29205,29191,8.816389,2,122.449841,Route de Versailles,D 186
22714,47,94,23.887909,3,331.776508,Rue de la Pompe,
22715,7477,7479,3.385555,2,47.021591,Boulevard des Coquibus,
22716,10069,10066,2.263201,2,31.433351,Rue de Paris,
22717,9560,9563,1.457803,3,20.247260,Place d'Alleray,
22718,11761,11762,2.845158,2,39.516088,,
22719,19924,6954,218.929852,2,3040.692392,Rue des Brandons,D 11
22720,29994,10484,24.957315,2,346.629374,Grande Rue,D 42
22721,9496,9497,1.023484,2,14.215053,Carrefour de la Croix Villecoq,
22722,10723,15349,5.988831,3,83.178215,Avenue de la Porte d'Orléans,
22723,12247,25399,1.915955,2,26.610480,Route de Bouray,D 17
22724,12820,12781,8.834026,2,122.694804,Route d'Enghien,D 311
22725,26602,24733,1.559611,2,21.661263,,
22726,27575,14009,9.264871,2,128.678770,Avenue de Verdun,D 989
22727,4038,6012,4.298127,2,59.696209,Carrefour de la Croix de Montmorin,
22728,8209,8210,6.165272,2,85.628780,Avenue Marcel Cachin,D 5
22729,12431,12436,4.612998,2,64.069420,,
22730,14384,14377,2.189694,2,30.412416,,
22731,10674,23860,1.594666,2,22.148135,,
22732,29861,19983,5.258717,2,73.037731,,
22733,31875,15068,23.042811,2,320.039038,Route d'Arpajon,
22734,4480,4532,1.507273,2,20.934341,Porte de Neuilly,
22735,9036,9039,1.897502,2,26.354200,Avenue de l'Union,
22736,17064,17055,36.600690,2,508.342914,Boulevard Robert Ballanger,D 115
22737,20777,29874,1.799126,2,24.987856,,
22738,527,18239,35.312762,2,490.455024,,
22739,713,919,18.993895,2,263.804092,Route de la Commune,
22740,6057,12432,57.565393,2,799.519341,Boulevard Jean Monnet,
22741,9550,9549,0.783572,2,10.882946,,
22742,12334,30380,11.327961,2,157.332791,,
22743,23825,3735,13.515982,3,187.721974,Boulevard du Montparnasse,
22744,27201,23346,1.481946,3,20.582578,Rue Charles Frérot,D 127B
22745,29778,26516,66.273827,2,920.469824,,D 18/D 145
22746,30530,30532,3.611480,2,50.159440,,
22747,4372,4348,0.854449,2,11.867347,Rond-Point de Normandie,
22748,29000,29003,11.191846,7,155.442302,Avenue de Rosny,N 302
22749,11685,11679,1.693773,2,23.524631,,
22750,11851,6962,230.513606,2,3201.577866,Route de Versailles,D 13
22751,25661,25662,2.181189,3,30.294288,Place Charles Garnier,
22752,29301,3227,0.510032,2,7.083779,,
22753,1985,23202,6.915868,0,96.053724,,N 186b
22754,13466,11828,148.373859,2,2060.748040,Grande Rue,D 45
22755,20755,20757,1.026011,2,14.250151,,
22756,27384,28124,394.877791,2,5484.413762,Avenue de Montmirail,D 407
22757,10111,10108,1.458019,2,20.250258,Rond-Point Charles de Gaulle,
22758,25408,25381,1.747301,2,24.268075,,D 98
22759,5699,8107,33.280548,2,462.229836,Boulevard des Astronautes,
22760,14255,30304,20.051540,2,278.493617,Avenue de la République,D 113
22761,25254,3719,4.180788,3,58.066501,Boulevard Arago,
22762,28061,28059,3.835018,2,53.264144,,
22763,5937,5938,8.571578,2,119.049696,,D 10
22764,7115,20543,1.439694,3,19.995749,Rue des Fossés Saint-Bernard,
22765,15485,15481,4.073886,2,56.581756,,
22766,21810,5969,0.364393,2,5.061012,,
22767,23830,1735,27.588206,2,383.169529,,D 152
22768,28479,1336,5.570058,2,77.361914,Quai Gallieni,D 7
22769,32409,22882,2.439645,2,33.883958,Boulevard des Lavandières,
22770,6367,17870,7.564059,2,105.056380,,
22771,6942,6954,308.309052,2,4282.070164,Voie de la Liberté,D 409
22772,23533,23530,3.720864,2,51.678667,,
22773,30491,25404,5.534015,2,76.861322,Rue Raymond Poincaré,D 94
22774,4007,19294,1.874754,2,26.038256,,
22775,17570,17571,3.397720,2,47.190560,,
22776,25280,25278,18.124391,2,251.727655,,D 26
22777,15886,5515,0.860940,2,11.957495,,
22778,19966,15072,1.241966,2,17.249525,Avenue de Bonnevaux,
22779,1273,1235,5.053205,2,70.183405,,D 64
22780,1281,17819,1.438705,2,19.982009,Place du Pont de Billancourt,
22781,5541,4914,1.471647,2,20.439543,Place des Frères Perret,
22782,20242,14354,54.503472,2,756.992661,Boulevard du Mémorial Américain,
22783,23241,23230,27.560181,2,382.780292,Rue Bertaux,D 421
22784,2164,22643,227.478095,7,3159.417985,La Francilienne,N 104
22785,12918,30425,25.699782,0,356.941419,,
22786,13080,16908,3.242616,2,45.036338,,
22787,4041,6262,2.485189,2,34.516518,,
22788,4467,4473,5.681564,2,78.910605,Avenue de Paris,D906
22789,9748,2036,1.623667,2,22.550927,,
22790,14771,14769,2.024643,2,28.120037,,
22791,24466,30503,27.269558,2,378.743860,Avenue des Roissy Hauts,D 191
22792,30353,30356,12.846336,2,178.421337,,
22793,18459,11048,3.134120,2,43.529450,Boulevard de Montmorency,
22794,20726,15986,30.356974,2,421.624639,,D 7
22795,4244,25691,11.337324,7,157.462832,Route de la Courneuve,N 186
22796,6319,6330,25.597434,0,355.519921,,
22797,22129,22128,3.928061,2,54.556404,Place de la Résistance Française,D 159
22798,2489,7786,2.428657,3,33.731345,Passage Victor Marchand,
22799,23544,23542,1.394970,2,19.374578,,
22800,30474,23767,11.267958,2,156.499416,Avenue Henri Barbusse,D 34a
22801,31674,31675,8.108156,2,112.613273,,D 30
22802,1613,27662,123.049981,2,1709.027512,Boulevard Georges Braque,N 370
22803,2161,2081,36.466106,2,506.473688,,D 316
22804,3730,8073,15.718436,2,218.311614,Chemin des Forêts,
22805,9720,9722,4.853861,2,67.414740,Boulevard Salvador Allende,D 10p
22806,23654,23648,4.015426,2,55.769811,,D 19
22807,25759,24059,65.629025,2,911.514231,,
22808,29949,21588,8.007318,2,111.212748,Rue de Puiseux,
22809,4558,4560,1.012506,2,14.062587,Avenue du Pavé Neuf,
22810,12278,22531,1.008038,2,14.000522,Rue du Miroir,
22811,22747,18687,34.533259,2,479.628602,Rue Charles de Gaulle,D 319
22812,23389,23388,1.300768,2,18.066219,,
22813,24697,24698,1.345852,2,18.692391,Avenue Charles de Gaulle,
22814,8476,8478,1.964778,2,27.288579,Avenue du 8 Mai 1945,
22815,23838,23837,8.113524,2,112.687830,Rue Francis Perrin,D 128
22816,28036,28035,1.549548,2,21.521494,,
22817,164,20412,41.387046,3,574.820083,Boulevard Jourdan,
22818,6629,6635,3.169426,2,44.019802,Rond-Point des Belles-Dames,
22819,9004,9003,1.531426,2,21.269805,Avenue Franklin Roosevelt,D 603
22820,18679,21477,1.589183,2,22.071990,Route de Maisons-Laffitte,D 157
22821,18345,10580,1.421117,3,19.737737,Rue de Patay,
22822,28076,28101,261.737453,2,3635.242397,,
22823,32060,29855,0.293575,2,4.077435,Avenue de Longueil,D 308
22824,1499,28973,40.944425,2,568.672564,,D 210
22825,14705,25739,1.859665,2,25.828684,Route de Montmorency,D 144
22826,30502,12038,2.384577,2,33.119118,,
22827,1126,1113,48.850473,2,678.478796,Boulevard du Confluent,
22828,1187,1184,15.350187,0,213.197044,,D 64
22829,10688,10692,13.762923,3,191.151704,Boulevard Bessières,
22830,21790,21789,1.911439,2,26.547766,Carrefour de la Croix Saint-Jacques,
22831,26719,22608,68.912584,2,957.119225,Avenue Joffre,
22832,31367,31373,5.778877,2,80.262186,Boulevard de l'Europe,
22833,2657,3709,51.946483,0,721.478937,,
22834,13410,20069,258.293932,2,3587.415717,,D 120
22835,19902,31523,7.654512,2,106.312660,Avenue Desiderius Erasme,D 350
22836,24072,24070,8.528156,2,118.446611,,D 216
22837,28844,25125,6.336739,2,88.010267,Rue de Brément,D 116
22838,30378,12289,14.200359,2,197.227206,Avenue du Général Patton,D 413
22839,1484,11703,45.613664,2,633.523115,Rue Gaston Monmousseau,
22840,13505,13507,27.858556,2,386.924383,Route de Fontainebleau,D 12
22841,18833,18834,1.375306,2,19.101475,Avenue de Surville,
22842,29311,11508,20.970612,2,291.258500,,
22843,32392,32390,2.078099,2,28.862492,Avenue Médéric,N 303
22844,14111,14114,1.255620,2,17.439161,,D 545
22845,19938,17543,4.898278,2,68.031646,,
22846,23535,9303,8.133576,2,112.966328,Route de Liaison A13/N13,D 110
22847,28309,10675,1.383685,3,19.217848,,
22848,29385,23450,2.446433,2,33.978233,,
22849,31796,14033,39.572378,2,549.616364,Avenue Sully Prudhomme,D 67
22850,20320,14291,42.568145,2,591.224235,Avenue Jean-Baptiste Clément,D 103
22851,21253,21250,134.135433,2,1862.992119,,D 132
22852,21445,21442,2.706986,2,37.597024,Rue du Président Roosevelt,N 13
22853,22219,22218,0.295980,2,4.110836,Square Guyot,
22854,27587,27585,0.347632,2,4.828227,,
22855,2259,782,1.465380,3,20.352504,Place du Colonel Fabien,
22856,9778,9793,2.785304,2,38.684784,,
22857,15292,25230,0.971195,2,13.488822,Rue Sébastopol,
